No.s    Time            T1      T2      T1-T2   Unit
147	20:48:31	11.4	----	----	C	
148	20:48:46	11.4	----	----	C	
149	20:49:01	11.3	----	----	C	
150	20:49:16	11.3	----	----	C	
151	20:49:31	11.3	----	----	C	
152	20:49:46	11.3	----	----	C	
153	20:50:01	11.2	----	----	C	
154	20:50:16	11.1	----	----	C	
155	20:50:31	11.1	----	----	C	
156	20:50:46	11.8	----	----	C	
157	20:51:01	11.1	----	----	C	
158	20:51:16	11.0	----	----	C	
159	20:51:31	10.9	----	----	C	
160	20:51:46	11.0	----	----	C	
161	20:52:01	11.0	----	----	C	
162	20:52:16	10.9	----	----	C	
163	20:52:31	10.8	----	----	C	
164	20:52:46	10.9	----	----	C	
165	20:53:01	10.7	----	----	C	
166	20:53:16	10.7	----	----	C	
167	20:53:31	10.7	----	----	C	
168	20:53:46	10.7	----	----	C	
169	20:54:01	10.6	----	----	C	
170	20:54:16	10.6	----	----	C	
171	20:54:31	10.6	----	----	C	
172	20:54:46	10.5	----	----	C	
173	20:55:01	10.4	----	----	C	
174	20:55:16	10.4	----	----	C	
175	20:55:31	10.4	----	----	C	
176	20:55:46	10.3	----	----	C	
177	20:56:01	10.3	----	----	C	
178	20:56:16	10.3	----	----	C	
179	20:56:31	10.2	----	----	C	
180	20:56:46	10.2	----	----	C	
181	20:57:01	10.3	----	----	C	
182	20:57:16	10.2	----	----	C	
183	20:57:31	10.1	----	----	C	
184	20:57:46	10.2	----	----	C	
185	20:58:01	10.1	----	----	C	
186	20:58:16	10.0	----	----	C	
187	20:58:31	10.0	----	----	C	
188	20:58:46	9.9	----	----	C	
189	20:59:01	9.9	----	----	C	
190	20:59:16	9.9	----	----	C	
191	20:59:31	9.8	----	----	C	
192	20:59:46	9.9	----	----	C	
193	21:00:01	9.8	----	----	C	
194	21:00:16	9.8	----	----	C	
195	21:00:31	9.8	----	----	C	
196	21:00:46	9.8	----	----	C	
197	21:01:01	9.8	----	----	C	
198	21:01:16	9.7	----	----	C	
199	21:01:31	9.6	----	----	C	
200	21:01:46	9.6	----	----	C	
201	21:02:01	9.6	----	----	C	
202	21:02:16	9.4	----	----	C	
203	21:02:31	9.4	----	----	C	
204	21:02:46	9.4	----	----	C	
205	21:03:01	9.6	----	----	C	
206	21:03:16	9.4	----	----	C	
207	21:03:31	9.4	----	----	C	
208	21:03:46	9.4	----	----	C	
209	21:04:01	9.4	----	----	C	
210	21:04:16	9.3	----	----	C	
211	21:04:31	9.3	----	----	C	
212	21:04:46	9.3	----	----	C	
213	21:05:01	9.2	----	----	C	
214	21:05:16	9.2	----	----	C	
215	21:05:31	9.2	----	----	C	
216	21:05:46	9.2	----	----	C	
217	21:06:01	9.2	----	----	C	
218	21:06:16	9.1	----	----	C	
219	21:06:31	9.2	----	----	C	
220	21:06:46	9.1	----	----	C	
221	21:07:01	9.1	----	----	C	
222	21:07:16	9.1	----	----	C	
223	21:07:31	9.1	----	----	C	
224	21:07:46	9.1	----	----	C	
225	21:08:01	9.1	----	----	C	
226	21:08:16	9.0	----	----	C	
227	21:08:31	8.9	----	----	C	
228	21:08:46	8.9	----	----	C	
229	21:09:01	8.9	----	----	C	
230	21:09:16	8.8	----	----	C	
231	21:09:31	9.0	----	----	C	
232	21:09:46	8.9	----	----	C	
233	21:10:01	8.8	----	----	C	
234	21:10:16	8.8	----	----	C	
235	21:10:31	8.8	----	----	C	
236	21:10:46	8.8	----	----	C	
237	21:11:01	8.7	----	----	C	
238	21:11:16	8.7	----	----	C	
239	21:11:31	8.7	----	----	C	
240	21:11:46	8.7	----	----	C	
241	21:12:01	8.7	----	----	C	
242	21:12:16	8.7	----	----	C	
243	21:12:31	8.6	----	----	C	
244	21:12:46	8.7	----	----	C	
245	21:13:01	8.6	----	----	C	
246	21:13:16	8.6	----	----	C	
247	21:13:31	8.5	----	----	C	
248	21:13:46	8.5	----	----	C	
249	21:14:01	8.6	----	----	C	
250	21:14:16	8.5	----	----	C	
251	21:14:31	8.5	----	----	C	
252	21:14:46	8.5	----	----	C	
