"","Bat_ID","DateTime","NumberDate","Temperature","ExperimentDay"
"70","APS36021",2025-09-01 01:30:01,1756690201,32.8993231336459,"D-8"
"71","APS36021",2025-09-01 01:40:01,1756690801,31.8922423828947,"D-8"
"72","APS36021",2025-09-01 01:50:01,1756691401,31.3887020075191,"D-8"
"73","APS36021",2025-09-01 02:00:01,1756692001,30.8851616321435,"D-8"
"74","APS36021",2025-09-01 02:10:01,1756692601,30.8851616321435,"D-8"
"75","APS36021",2025-09-01 02:20:01,1756693201,31.3887020075191,"D-8"
"76","APS36021",2025-09-01 02:30:01,1756693801,31.8922423828947,"D-8"
"77","APS36021",2025-09-01 02:40:01,1756694401,31.3887020075191,"D-8"
"78","APS36021",2025-09-01 02:50:01,1756695001,30.3816212567679,"D-8"
"79","APS36021",2025-09-01 03:00:01,1756695601,29.8780808813923,"D-8"
"80","APS36021",2025-09-01 03:10:01,1756696201,29.3745405060168,"D-8"
"81","APS36021",2025-09-01 03:20:01,1756696801,28.3674597552656,"D-8"
"82","APS36021",2025-09-01 03:30:01,1756697401,28.3674597552656,"D-8"
"83","APS36021",2025-09-01 03:40:01,1756698001,29.3745405060168,"D-8"
"84","APS36021",2025-09-01 03:50:01,1756698601,28.8710001306412,"D-8"
"85","APS36021",2025-09-01 04:00:01,1756699201,28.3674597552656,"D-8"
"86","APS36021",2025-09-01 04:10:01,1756699801,28.3674597552656,"D-8"
"87","APS36021",2025-09-01 04:20:01,1756700401,28.3674597552656,"D-8"
"88","APS36021",2025-09-01 04:30:01,1756701001,28.8710001306412,"D-8"
"89","APS36021",2025-09-01 04:40:01,1756701601,28.3674597552656,"D-8"
"90","APS36021",2025-09-01 04:50:01,1756702201,28.3674597552656,"D-8"
"91","APS36021",2025-09-01 05:00:01,1756702801,27.86391937989,"D-8"
"92","APS36021",2025-09-01 05:10:01,1756703401,27.3603790045144,"D-8"
"93","APS36021",2025-09-01 05:20:01,1756704001,27.3603790045144,"D-8"
"94","APS36021",2025-09-01 05:30:01,1756704601,26.8568386291388,"D-8"
"95","APS36021",2025-09-01 05:40:01,1756705201,26.3532982537632,"D-8"
"96","APS36021",2025-09-01 05:50:01,1756705801,27.3603790045144,"D-8"
"97","APS36021",2025-09-01 06:00:01,1756706401,26.8568386291388,"D-8"
"98","APS36021",2025-09-01 06:10:01,1756707001,26.8568386291388,"D-8"
"99","APS36021",2025-09-01 06:20:01,1756707601,26.8568386291388,"D-8"
"100","APS36021",2025-09-01 06:30:01,1756708201,27.3603790045144,"D-8"
"101","APS36021",2025-09-01 06:40:01,1756708801,31.3887020075191,"D-8"
"102","APS36021",2025-09-01 06:50:01,1756709401,30.3816212567679,"D-8"
"103","APS36021",2025-09-01 07:00:01,1756710001,30.3816212567679,"D-8"
"104","APS36021",2025-09-01 07:10:01,1756710601,29.8780808813923,"D-8"
"105","APS36021",2025-09-01 07:20:01,1756711201,29.8780808813923,"D-8"
"106","APS36021",2025-09-01 07:30:01,1756711801,32.8993231336459,"D-8"
"107","APS36021",2025-09-01 07:40:01,1756712401,31.3887020075191,"D-8"
"108","APS36021",2025-09-01 07:50:01,1756713001,30.8851616321435,"D-8"
"109","APS36021",2025-09-01 08:00:01,1756713601,31.8922423828947,"D-8"
"110","APS36021",2025-09-01 08:10:01,1756714201,30.8851616321435,"D-8"
"111","APS36021",2025-09-01 08:20:01,1756714801,30.3816212567679,"D-8"
"112","APS36021",2025-09-01 08:30:01,1756715401,29.8780808813923,"D-8"
"113","APS36021",2025-09-01 08:40:01,1756716001,29.8780808813923,"D-8"
"114","APS36021",2025-09-01 08:50:01,1756716601,29.3745405060168,"D-8"
"115","APS36021",2025-09-01 09:00:01,1756717201,29.8780808813923,"D-8"
"116","APS36021",2025-09-01 09:10:01,1756717801,32.8993231336459,"D-8"
"117","APS36021",2025-09-01 09:20:01,1756718401,31.8922423828947,"D-8"
"118","APS36021",2025-09-01 09:30:01,1756719001,31.8922423828947,"D-8"
"119","APS36021",2025-09-01 09:40:01,1756719601,30.3816212567679,"D-8"
"120","APS36021",2025-09-01 09:50:01,1756720201,28.8710001306412,"D-8"
"121","APS36021",2025-09-01 10:00:01,1756720801,27.86391937989,"D-8"
"122","APS36021",2025-09-01 10:10:01,1756721401,27.3603790045144,"D-8"
"123","APS36021",2025-09-01 10:20:01,1756722001,26.8568386291388,"D-8"
"124","APS36021",2025-09-01 10:30:01,1756722601,26.3532982537632,"D-8"
"125","APS36021",2025-09-01 10:40:01,1756723201,27.86391937989,"D-8"
"126","APS36021",2025-09-01 10:50:01,1756723801,27.86391937989,"D-8"
"127","APS36021",2025-09-01 11:00:01,1756724401,27.3603790045144,"D-8"
"128","APS36021",2025-09-01 11:10:01,1756725001,28.8710001306412,"D-8"
"129","APS36021",2025-09-01 11:20:01,1756725601,34.9134846351483,"D-8"
"130","APS36021",2025-09-01 11:30:01,1756726201,32.8993231336459,"D-8"
"131","APS36021",2025-09-01 11:40:01,1756726801,33.9064038843971,"D-8"
