Timestamp for sample frequency every 1 min,Temperature (°C),Relative Humidity (%)
2025-09-11 02:24:00,13.9050,82.3700
2025-09-11 02:25:00,14.0175,81.8950
2025-09-11 02:26:00,13.9425,82.0475
2025-09-11 02:27:00,13.9250,82.1625
2025-09-11 02:28:00,13.9225,82.2325
2025-09-11 02:29:00,13.9050,82.2775
2025-09-11 02:30:00,13.9075,82.3000
2025-09-11 02:31:00,13.9100,82.3250
2025-09-11 02:32:00,13.8850,82.3375
2025-09-11 02:33:00,13.8925,82.3575
2025-09-11 02:34:00,13.9025,82.4050
2025-09-11 02:35:00,13.8975,82.5375
2025-09-11 02:36:00,13.9050,82.3875
2025-09-11 02:37:00,13.8850,82.4325
2025-09-11 02:38:00,13.8850,82.5050
2025-09-11 02:39:00,13.9025,82.4550
2025-09-11 02:40:00,13.8925,82.3650
2025-09-11 02:41:00,13.8850,82.5375
2025-09-11 02:42:00,13.8825,82.5050
2025-09-11 02:43:00,13.9000,82.4675
2025-09-11 02:44:00,13.8750,82.4575
2025-09-11 02:45:00,13.9900,82.2775
2025-09-11 02:46:00,13.9500,82.2325
2025-09-11 02:47:00,13.9425,82.2850
2025-09-11 02:48:00,13.9125,82.3825
2025-09-11 02:49:00,13.8950,82.3575
2025-09-11 02:50:00,13.8975,82.4800
2025-09-11 02:51:00,13.8925,82.5250
2025-09-11 02:52:00,13.8925,82.4275
2025-09-11 02:53:00,13.8975,82.6275
2025-09-11 02:54:00,13.9200,82.7775
2025-09-11 02:55:00,13.9175,82.8350
2025-09-11 02:56:00,13.9025,82.7025
2025-09-11 02:57:00,13.9025,82.8075
2025-09-11 02:58:00,13.9075,82.6425
2025-09-11 02:59:00,13.8800,82.8425
2025-09-11 03:00:00,13.9000,82.8800
2025-09-11 03:01:00,13.8775,82.6500
2025-09-11 03:02:00,13.8800,82.8125
2025-09-11 03:03:00,13.9250,82.8575
2025-09-11 03:04:00,13.9000,82.8200
2025-09-11 03:05:00,13.9150,82.8875
2025-09-11 03:06:00,13.9025,82.8975
2025-09-11 03:07:00,13.8775,82.8225
2025-09-11 03:08:00,13.8750,82.8875
2025-09-11 03:09:00,13.8900,82.7050
2025-09-11 03:10:00,13.8925,82.8300
2025-09-11 03:11:00,13.8850,82.8600
2025-09-11 03:12:00,13.8850,82.6750
2025-09-11 03:13:00,13.9025,82.8200
2025-09-11 03:14:00,13.8825,82.8850
2025-09-11 03:15:00,13.8925,82.7075
2025-09-11 03:16:00,13.8975,82.5450
2025-09-11 03:17:00,13.8925,82.8200
2025-09-11 03:18:00,13.8750,82.8925
2025-09-11 03:19:00,13.8850,82.9075
2025-09-11 03:20:00,13.9150,82.9125
2025-09-11 03:21:00,13.8825,82.7975
2025-09-11 03:22:00,13.8925,82.7175
2025-09-11 03:23:00,13.8900,82.9075
2025-09-11 03:24:00,13.8900,82.9075
2025-09-11 03:25:00,13.8775,82.8275
2025-09-11 03:26:00,13.8925,82.8075
2025-09-11 03:27:00,13.8775,82.8300
2025-09-11 03:28:00,13.8975,82.9375
2025-09-11 03:29:00,13.8900,82.8275
2025-09-11 03:30:00,13.9125,82.8675
2025-09-11 03:31:00,13.9025,82.8600
2025-09-11 03:32:00,13.8850,82.8350
2025-09-11 03:33:00,13.9025,82.6725
2025-09-11 03:34:00,13.8775,82.8300
2025-09-11 03:35:00,13.8850,82.7275
2025-09-11 03:36:00,13.8850,82.9525
2025-09-11 03:37:00,13.8600,82.7875
2025-09-11 03:38:00,13.8750,83.0050
2025-09-11 03:39:00,13.8800,82.8275
2025-09-11 03:40:00,13.8775,82.9900
2025-09-11 03:41:00,13.8775,82.9875
2025-09-11 03:42:00,13.8650,82.9900
2025-09-11 03:43:00,13.8950,82.8750
2025-09-11 03:44:00,13.8725,83.0850
2025-09-11 03:45:00,13.8825,83.0300
2025-09-11 03:46:00,13.8800,83.0650
2025-09-11 03:47:00,13.8675,83.1000
2025-09-11 03:48:00,13.9025,83.0775
2025-09-11 03:49:00,13.8900,83.3525
2025-09-11 03:50:00,13.9025,83.3900
2025-09-11 03:51:00,13.8850,83.1600
2025-09-11 03:52:00,13.9025,83.2825
2025-09-11 03:53:00,13.8850,83.4475
2025-09-11 03:54:00,13.8900,83.3125
2025-09-11 03:55:00,13.9075,83.3175
2025-09-11 03:56:00,13.9025,83.2200
2025-09-11 03:57:00,13.9075,83.2450
2025-09-11 03:58:00,13.8850,83.3650
2025-09-11 03:59:00,13.8850,83.3025
2025-09-11 04:00:00,13.8825,83.3250
2025-09-11 04:01:00,13.9150,83.4075
2025-09-11 04:02:00,13.8800,83.4025
2025-09-11 04:03:00,13.8825,83.4950
2025-09-11 04:04:00,13.9000,83.3925
2025-09-11 04:05:00,13.8825,83.3275
2025-09-11 04:06:00,13.9025,83.3925
2025-09-11 04:07:00,13.9000,83.5950
2025-09-11 04:08:00,13.8700,83.6375
2025-09-11 04:09:00,13.8950,83.5925
2025-09-11 04:10:00,13.8650,83.3425
2025-09-11 04:11:00,13.8925,83.5950
2025-09-11 04:12:00,13.9125,83.5550
2025-09-11 04:13:00,13.9025,83.4400
2025-09-11 04:14:00,13.9200,83.3175
2025-09-11 04:15:00,13.9075,83.2850
2025-09-11 04:16:00,13.9025,83.3350
2025-09-11 04:17:00,13.8700,83.4925
2025-09-11 04:18:00,14.0125,83.0075
2025-09-11 04:19:00,13.9625,83.2025
2025-09-11 04:20:00,13.9450,83.2000
2025-09-11 04:21:00,13.9200,83.2700
2025-09-11 04:22:00,13.9475,83.2000
2025-09-11 04:23:00,13.9050,83.2150
2025-09-11 04:24:00,13.9300,83.3650
2025-09-11 04:25:00,13.9050,83.3750
2025-09-11 04:26:00,13.9125,83.4300
2025-09-11 04:27:00,13.9250,83.4725
2025-09-11 04:28:00,13.9125,83.4400
2025-09-11 04:29:00,13.9350,83.4200
2025-09-11 04:30:00,13.9300,83.2150
2025-09-11 04:31:00,13.9125,83.3375
2025-09-11 04:32:00,13.9425,83.4500
2025-09-11 04:33:00,13.9400,83.3050
2025-09-11 04:34:00,13.9225,83.3100
2025-09-11 04:35:00,13.9400,83.1875
2025-09-11 04:36:00,13.9225,83.2900
2025-09-11 04:37:00,13.9025,83.1500
2025-09-11 04:38:00,13.9100,83.0950
2025-09-11 04:39:00,13.9250,83.2775
2025-09-11 04:40:00,13.9225,83.1200
2025-09-11 04:41:00,13.9325,83.3500
2025-09-11 04:42:00,13.9250,83.2975
2025-09-11 04:43:00,13.9250,83.4075
2025-09-11 04:44:00,13.9300,83.2050
2025-09-11 04:45:00,13.9375,83.1975
2025-09-11 04:46:00,13.9175,83.1925
2025-09-11 04:47:00,13.9150,83.1850
2025-09-11 04:48:00,13.9025,83.3350
2025-09-11 04:49:00,13.9125,83.2225
2025-09-11 04:50:00,13.9125,83.4125
2025-09-11 04:51:00,13.9125,83.5250
2025-09-11 04:52:00,13.9325,83.3000
2025-09-11 04:53:00,13.9300,83.2675
2025-09-11 04:54:00,13.8925,83.1975
2025-09-11 04:55:00,13.9075,83.3025
2025-09-11 04:56:00,13.9125,83.3575
2025-09-11 04:57:00,13.9300,83.1025
2025-09-11 04:58:00,13.9250,83.2825
2025-09-11 04:59:00,13.9250,83.4025
2025-09-11 05:00:00,13.9125,83.1325
2025-09-11 05:01:00,13.9100,83.2425
2025-09-11 05:02:00,13.9000,83.3800
2025-09-11 05:03:00,13.9200,83.1875
2025-09-11 05:04:00,13.8975,83.2400
2025-09-11 05:05:00,13.9250,83.2150
2025-09-11 05:06:00,13.9175,83.2350
2025-09-11 05:07:00,13.9100,83.2475
2025-09-11 05:08:00,13.8925,83.1175
2025-09-11 05:09:00,13.9025,83.3425
2025-09-11 05:10:00,13.9300,83.0375
2025-09-11 05:11:00,13.8975,83.2650
2025-09-11 05:12:00,13.9250,83.1725
2025-09-11 05:13:00,13.9025,83.1325
2025-09-11 05:14:00,13.9125,83.0325
2025-09-11 05:15:00,13.8850,83.0200
2025-09-11 05:16:00,13.8850,83.1225
2025-09-11 05:17:00,13.9025,83.0525
2025-09-11 05:18:00,13.9000,83.2250
2025-09-11 05:19:00,13.9100,83.0475
2025-09-11 05:20:00,13.9175,83.0875
2025-09-11 05:21:00,13.9000,83.0775
2025-09-11 05:22:00,13.9050,83.0525
2025-09-11 05:23:00,13.9150,82.9800
2025-09-11 05:24:00,13.9225,83.0375
2025-09-11 05:25:00,13.9375,83.0275
2025-09-11 05:26:00,13.9075,82.9625
2025-09-11 05:27:00,13.9200,83.0100
2025-09-11 05:28:00,13.9300,82.8900
2025-09-11 05:29:00,13.9025,82.9900
2025-09-11 05:30:00,13.9225,82.9800
2025-09-11 05:31:00,13.8850,83.1150
2025-09-11 05:32:00,13.9250,82.9850
2025-09-11 05:33:00,13.8850,83.0300
2025-09-11 05:34:00,13.9025,82.9250
2025-09-11 05:35:00,13.9025,83.0625
2025-09-11 05:36:00,13.9125,82.9050
2025-09-11 05:37:00,13.9175,83.0400
2025-09-11 05:38:00,13.9250,82.8500
2025-09-11 05:39:00,13.9150,82.9800
2025-09-11 05:40:00,13.9225,83.1250
2025-09-11 05:41:00,13.9375,82.9325
2025-09-11 05:42:00,13.9250,82.8525
2025-09-11 05:43:00,13.9150,82.8900
2025-09-11 05:44:00,13.9225,82.8875
2025-09-11 05:45:00,13.8950,82.9750
2025-09-11 05:46:00,13.9025,82.8650
2025-09-11 05:47:00,13.9100,82.8850
2025-09-11 05:48:00,13.9025,82.9450
2025-09-11 05:49:00,13.9025,82.7950
2025-09-11 05:50:00,13.8925,82.8725
2025-09-11 05:51:00,13.9025,82.8400
2025-09-11 05:52:00,13.9050,82.9375
2025-09-11 05:53:00,13.8925,82.8750
2025-09-11 05:54:00,13.8975,82.8700
2025-09-11 05:55:00,13.9175,82.8350
2025-09-11 05:56:00,13.9175,82.9350
2025-09-11 05:57:00,13.9025,82.7075
2025-09-11 05:58:00,13.8950,82.7325
2025-09-11 05:59:00,13.8825,82.7525
2025-09-11 06:00:00,13.8975,82.7775
2025-09-11 06:01:00,13.9000,82.7775
2025-09-11 06:02:00,13.9050,82.8175
2025-09-11 06:03:00,13.9250,82.6100
2025-09-11 06:04:00,13.9125,82.6625
2025-09-11 06:05:00,13.9250,82.6725
2025-09-11 06:06:00,13.9175,82.7175
2025-09-11 06:07:00,13.9150,82.7225
2025-09-11 06:08:00,13.9225,82.6425
2025-09-11 06:09:00,13.9300,82.6425
2025-09-11 06:10:00,13.9400,82.6250
2025-09-11 06:11:00,13.9400,82.5975
2025-09-11 06:12:00,13.9250,82.5600
2025-09-11 06:13:00,13.9025,82.6000
2025-09-11 06:14:00,13.9025,82.6450
2025-09-11 06:15:00,13.9225,82.5625
2025-09-11 06:16:00,13.9350,82.5075
2025-09-11 06:17:00,13.9175,82.5400
2025-09-11 06:18:00,13.9250,82.6200
2025-09-11 06:19:00,13.9325,82.5550
2025-09-11 06:20:00,13.9225,82.4675
2025-09-11 06:21:00,13.9200,82.5000
2025-09-11 06:22:00,13.9150,82.4650
2025-09-11 06:23:00,13.9250,82.4050
2025-09-11 06:24:00,13.9350,82.3825
2025-09-11 06:25:00,13.9150,82.5250
2025-09-11 06:26:00,13.9025,82.5550
2025-09-11 06:27:00,13.9200,82.4900
2025-09-11 06:28:00,13.9225,82.4300
2025-09-11 06:29:00,13.9025,82.4125
2025-09-11 06:30:00,13.8975,82.3200
2025-09-11 06:31:00,13.8850,82.4325
2025-09-11 06:32:00,13.9000,82.4325
2025-09-11 06:33:00,13.8800,82.3700
2025-09-11 06:34:00,13.8850,82.4050
2025-09-11 06:35:00,13.8975,82.2475
2025-09-11 06:36:00,13.9025,82.3825
2025-09-11 06:37:00,13.8925,82.5200
2025-09-11 06:38:00,13.8825,82.4675
2025-09-11 06:39:00,13.8725,82.5025
2025-09-11 06:40:00,13.8925,82.5125
2025-09-11 06:41:00,13.8900,82.3700
2025-09-11 06:42:00,13.8725,82.3650
2025-09-11 06:43:00,13.9000,82.5700
2025-09-11 06:44:00,13.9225,82.4000
2025-09-11 06:45:00,13.8775,82.3600
2025-09-11 06:46:00,13.8850,82.3625
2025-09-11 06:47:00,13.8900,82.4450
2025-09-11 06:48:00,13.8800,82.4050
2025-09-11 06:49:00,13.8800,82.5275
2025-09-11 06:50:00,13.9025,82.4175
2025-09-11 06:51:00,13.8975,82.3300
2025-09-11 06:52:00,13.9100,82.3250
2025-09-11 06:53:00,13.9125,82.2725
2025-09-11 06:54:00,13.8750,82.2850
2025-09-11 06:55:00,13.8800,82.3175
2025-09-11 06:56:00,13.8925,82.2325
2025-09-11 06:57:00,13.8750,82.2925
2025-09-11 06:58:00,13.8775,82.3000
2025-09-11 06:59:00,13.8775,82.1950
2025-09-11 07:00:00,13.8850,82.0725
2025-09-11 07:01:00,13.8725,82.1975
2025-09-11 07:02:00,13.8775,82.1775
2025-09-11 07:03:00,13.9000,82.2000
2025-09-11 07:04:00,13.8800,82.2375
2025-09-11 07:05:00,13.8900,82.2150
2025-09-11 07:06:00,13.8800,82.1175
2025-09-11 07:07:00,13.8825,82.0350
2025-09-11 07:08:00,13.8850,82.2700
2025-09-11 07:09:00,13.9125,82.1175
2025-09-11 07:10:00,13.9025,82.0150
2025-09-11 07:11:00,13.9025,81.9425
2025-09-11 07:12:00,13.8900,82.0675
2025-09-11 07:13:00,13.9075,82.0400
2025-09-11 07:14:00,13.9125,81.8950
2025-09-11 07:15:00,13.8850,81.9325
2025-09-11 07:16:00,13.8925,81.9275
2025-09-11 07:17:00,13.8800,81.9375
2025-09-11 07:18:00,13.8900,81.9100
2025-09-11 07:19:00,13.8775,81.8650
2025-09-11 07:20:00,13.8800,81.9975
2025-09-11 07:21:00,13.8825,81.9025
2025-09-11 07:22:00,13.8900,81.8550
2025-09-11 07:23:00,13.8675,81.8550
2025-09-11 07:24:00,13.8700,81.8225
2025-09-11 07:25:00,13.8625,81.8550
2025-09-11 07:26:00,13.8650,82.0300
2025-09-11 07:27:00,13.9000,81.8550
2025-09-11 07:28:00,13.8925,81.7600
2025-09-11 07:29:00,13.8550,81.8525
2025-09-11 07:30:00,13.8750,81.7725
2025-09-11 07:31:00,13.8550,81.5800
2025-09-11 07:32:00,13.8575,81.7900
2025-09-11 07:33:00,13.8750,81.6800
2025-09-11 07:34:00,13.8700,81.6700
2025-09-11 07:35:00,13.8475,81.6075
2025-09-11 07:36:00,13.8475,81.4675
2025-09-11 07:37:00,13.8650,81.6350
2025-09-11 07:38:00,13.8775,81.4650
2025-09-11 07:39:00,13.8575,81.5975
2025-09-11 07:40:00,13.8475,81.4575
2025-09-11 07:41:00,13.8525,81.5100
2025-09-11 07:42:00,13.8450,81.5600
2025-09-11 07:43:00,13.8725,81.5475
2025-09-11 07:44:00,13.8600,81.5700
2025-09-11 07:45:00,13.8675,81.5725
2025-09-11 07:46:00,13.8650,81.5825
2025-09-11 07:47:00,13.8625,81.5550
2025-09-11 07:48:00,13.8600,81.6150
2025-09-11 07:49:00,13.8375,81.5400
2025-09-11 07:50:00,13.8600,81.5825
2025-09-11 07:51:00,13.8475,81.5300
2025-09-11 07:52:00,13.8525,81.6500
2025-09-11 07:53:00,13.8800,81.5175
2025-09-11 07:54:00,13.8600,81.7025
2025-09-11 07:55:00,13.8600,81.6050
2025-09-11 07:56:00,13.8475,81.7125
2025-09-11 07:57:00,13.8650,81.6525
2025-09-11 07:58:00,13.8525,81.6825
2025-09-11 07:59:00,13.8575,81.6650
2025-09-11 08:00:00,13.8650,81.7400
2025-09-11 08:01:00,13.8775,81.7150
2025-09-11 08:02:00,13.8675,81.6925
2025-09-11 08:03:00,13.8675,81.6825
2025-09-11 08:04:00,13.8750,81.8100
2025-09-11 08:05:00,13.8725,81.7850
2025-09-11 08:06:00,13.8925,81.8375
2025-09-11 08:07:00,13.8900,81.8150
2025-09-11 08:08:00,13.8850,81.9175
2025-09-11 08:09:00,13.8600,81.9675
2025-09-11 08:10:00,13.8975,81.9900
2025-09-11 08:11:00,13.8850,82.0325
2025-09-11 08:12:00,13.8900,82.0375
2025-09-11 08:13:00,13.8800,81.9025
2025-09-11 08:14:00,13.8600,82.1175
2025-09-11 08:15:00,13.8750,82.0050
2025-09-11 08:16:00,13.8750,82.1950
2025-09-11 08:17:00,13.8750,82.1850
2025-09-11 08:18:00,13.8900,82.2000
2025-09-11 08:19:00,13.8775,82.2150
2025-09-11 08:20:00,13.9850,82.1875
2025-09-11 08:21:00,14.0175,82.0800
2025-09-11 08:22:00,13.9775,82.3250
2025-09-11 08:23:00,13.9525,82.3775
2025-09-11 08:24:00,13.9650,82.4300
2025-09-11 08:25:00,13.9400,82.4025
2025-09-11 08:26:00,13.9125,82.5200
2025-09-11 08:27:00,13.9175,82.5150
2025-09-11 08:28:00,13.9100,82.5475
2025-09-11 08:29:00,13.8800,82.5600
2025-09-11 08:30:00,13.8750,82.5275
2025-09-11 08:31:00,13.8800,82.6200
2025-09-11 08:32:00,13.8850,82.6300
2025-09-11 08:33:00,13.8700,82.7425
2025-09-11 08:34:00,13.8675,82.7600
2025-09-11 08:35:00,13.8950,82.7775
2025-09-11 08:36:00,13.8800,82.8050
2025-09-11 08:37:00,13.8950,82.8425
2025-09-11 08:38:00,13.9000,82.7800
2025-09-11 08:39:00,13.9050,82.8500
2025-09-11 08:40:00,13.8850,82.8825
2025-09-11 08:41:00,13.8775,82.9150
2025-09-11 08:42:00,13.8800,82.9975
2025-09-11 08:43:00,13.8950,82.7850
2025-09-11 08:44:00,13.8925,82.8725
2025-09-11 08:45:00,13.8800,82.8950
2025-09-11 08:46:00,13.8925,82.7750
2025-09-11 08:47:00,13.9025,82.8525
2025-09-11 08:48:00,13.8900,82.9700
2025-09-11 08:49:00,13.8850,82.9475
2025-09-11 08:50:00,13.8850,82.8600
2025-09-11 08:51:00,13.8800,82.8600
2025-09-11 08:52:00,13.8700,82.9675
2025-09-11 08:53:00,13.8600,82.8450
2025-09-11 08:54:00,13.8775,82.9500
2025-09-11 08:55:00,13.8775,82.9125
2025-09-11 08:56:00,13.8600,82.8750
2025-09-11 08:57:00,13.8775,82.8775
2025-09-11 08:58:00,13.8625,82.8500
2025-09-11 08:59:00,13.8625,82.8025
2025-09-11 09:00:00,13.8750,82.8200
2025-09-11 09:01:00,13.8525,82.7300
2025-09-11 09:02:00,13.8600,82.7475
2025-09-11 09:03:00,13.8525,82.7300
2025-09-11 09:04:00,13.8750,82.6800
2025-09-11 09:05:00,13.8600,82.7150
2025-09-11 09:06:00,13.8700,82.6900
2025-09-11 09:07:00,13.8650,82.7650
2025-09-11 09:08:00,13.8900,82.7025
2025-09-11 09:09:00,13.8650,82.7275
2025-09-11 09:10:00,13.9225,82.7850
2025-09-11 09:11:00,13.8850,82.7025
2025-09-11 09:12:00,13.8750,82.7175
2025-09-11 09:13:00,13.8850,82.7950
2025-09-11 09:14:00,13.8900,82.8350
2025-09-11 09:15:00,13.8725,82.8750
2025-09-11 09:16:00,13.8750,82.7875
2025-09-11 09:17:00,13.8950,82.8275
2025-09-11 09:18:00,13.8725,82.9325
2025-09-11 09:19:00,13.8725,82.9650
2025-09-11 09:20:00,13.8850,82.9825
2025-09-11 09:21:00,13.8950,82.9650
2025-09-11 09:22:00,13.8850,83.0475
2025-09-11 09:23:00,13.9050,83.0575
2025-09-11 09:24:00,13.8850,83.3075
2025-09-11 09:25:00,13.9075,83.1100
2025-09-11 09:26:00,13.8850,83.1550
2025-09-11 09:27:00,13.8925,83.1350
2025-09-11 09:28:00,13.9100,83.2375
2025-09-11 09:29:00,13.9025,83.2400
2025-09-11 09:30:00,13.9400,83.0600
2025-09-11 09:31:00,13.9125,83.2500
2025-09-11 09:32:00,13.9025,83.1725
2025-09-11 09:33:00,13.9025,83.2500
2025-09-11 09:34:00,13.9000,83.1475
2025-09-11 09:35:00,13.9050,83.2150
2025-09-11 09:36:00,13.8850,83.3075
2025-09-11 09:37:00,13.8825,83.5025
2025-09-11 09:38:00,13.8900,83.3425
2025-09-11 09:39:00,13.9050,83.4050
2025-09-11 09:40:00,13.9025,83.2200
2025-09-11 09:41:00,13.8950,83.4175
2025-09-11 09:42:00,13.9075,83.3175
2025-09-11 09:43:00,13.8900,83.4700
2025-09-11 09:44:00,13.8850,83.5350
2025-09-11 09:45:00,13.8750,83.5325
2025-09-11 09:46:00,13.8750,83.4025
2025-09-11 09:47:00,13.8975,83.4800
2025-09-11 09:48:00,13.8950,83.6675
2025-09-11 09:49:00,13.9025,83.5750
2025-09-11 09:50:00,13.9025,83.7050
2025-09-11 09:51:00,13.8925,83.5325
2025-09-11 09:52:00,13.9025,83.7525
2025-09-11 09:53:00,13.9025,83.5350
2025-09-11 09:54:00,13.9050,83.7450
2025-09-11 09:55:00,13.9000,83.6550
2025-09-11 09:56:00,13.8925,83.6800
2025-09-11 09:57:00,13.9000,83.6625
2025-09-11 09:58:00,13.8825,83.5400
2025-09-11 09:59:00,13.9100,83.6150
2025-09-11 10:00:00,13.9225,83.3900
2025-09-11 10:01:00,13.9100,83.5750
2025-09-11 10:02:00,13.9125,83.2750
2025-09-11 10:03:00,13.8950,83.4825
2025-09-11 10:04:00,13.8850,83.1725
2025-09-11 10:05:00,13.8975,83.4950
2025-09-11 10:06:00,13.8925,83.4950
2025-09-11 10:07:00,13.8975,83.4350
2025-09-11 10:08:00,13.9000,83.2550
2025-09-11 10:09:00,13.9075,83.2450
2025-09-11 10:10:00,13.8975,83.2225
2025-09-11 10:11:00,13.8975,83.3575
2025-09-11 10:12:00,13.9025,83.3425
2025-09-11 10:13:00,13.9025,83.3200
2025-09-11 10:14:00,13.9250,83.2775
2025-09-11 10:15:00,13.9150,83.1550
2025-09-11 10:16:00,13.9075,83.0625
2025-09-11 10:17:00,13.9050,83.1025
2025-09-11 10:18:00,13.9050,83.0775
2025-09-11 10:19:00,13.8900,83.2350
2025-09-11 10:20:00,13.9025,83.2025
2025-09-11 10:21:00,13.8900,83.1175
2025-09-11 10:22:00,13.9025,83.1200
2025-09-11 10:23:00,13.8900,83.0200
2025-09-11 10:24:00,13.8850,83.2200
2025-09-11 10:25:00,13.8750,83.2400
2025-09-11 10:26:00,13.8850,83.2625
2025-09-11 10:27:00,13.8850,83.2425
2025-09-11 10:28:00,13.8900,83.2075
2025-09-11 10:29:00,13.9025,83.2600
2025-09-11 10:30:00,13.8975,83.1875
2025-09-11 10:31:00,13.8925,83.2750
2025-09-11 10:32:00,13.9025,83.2500
2025-09-11 10:33:00,13.8850,83.1325
2025-09-11 10:34:00,13.9100,83.2850
2025-09-11 10:35:00,13.9250,83.1500
2025-09-11 10:36:00,13.9125,83.1675
2025-09-11 10:37:00,13.9150,82.9500
2025-09-11 10:38:00,13.9050,83.2125
2025-09-11 10:39:00,13.9250,83.0275
2025-09-11 10:40:00,13.9075,83.1750
2025-09-11 10:41:00,13.9150,83.0200
2025-09-11 10:42:00,13.9125,82.8850
2025-09-11 10:43:00,13.9050,82.9475
2025-09-11 10:44:00,13.8800,82.9825
2025-09-11 10:45:00,13.8800,82.9475
2025-09-11 10:46:00,13.8750,83.0775
2025-09-11 10:47:00,13.8750,83.2325
2025-09-11 10:48:00,13.8950,83.0925
2025-09-11 10:49:00,13.9025,83.0250
2025-09-11 10:50:00,13.8925,83.0200
2025-09-11 10:51:00,13.8975,83.0575
2025-09-11 10:52:00,13.8850,83.0125
2025-09-11 10:53:00,13.8750,83.0175
2025-09-11 10:54:00,13.8725,82.9950
2025-09-11 10:55:00,13.9050,83.1250
2025-09-11 10:56:00,13.9025,83.1000
2025-09-11 10:57:00,13.9000,83.0200
2025-09-11 10:58:00,13.9050,83.2175
2025-09-11 10:59:00,13.9000,83.1500
2025-09-11 11:00:00,13.9125,83.0700
2025-09-11 11:01:00,13.9050,83.0550
2025-09-11 11:02:00,13.9025,83.0900
2025-09-11 11:03:00,13.9050,83.0500
2025-09-11 11:04:00,13.9300,82.9950
2025-09-11 11:05:00,13.8925,82.9025
2025-09-11 11:06:00,13.9025,83.0975
2025-09-11 11:07:00,13.9400,83.0700
2025-09-11 11:08:00,13.9250,83.0900
2025-09-11 11:09:00,13.9225,83.0550
2025-09-11 11:10:00,13.9225,83.1525
2025-09-11 11:11:00,13.9400,82.9950
2025-09-11 11:12:00,13.9175,82.9800
2025-09-11 11:13:00,13.9175,82.8675
2025-09-11 11:14:00,13.9425,83.1150
2025-09-11 11:15:00,13.9250,82.9150
2025-09-11 11:16:00,13.9175,82.9325
2025-09-11 11:17:00,13.9150,82.9500
2025-09-11 11:18:00,13.9150,83.0300
2025-09-11 11:19:00,13.9250,82.9700
2025-09-11 11:20:00,13.9500,83.0050
2025-09-11 11:21:00,13.9425,82.9025
2025-09-11 11:22:00,13.9400,82.9000
2025-09-11 11:23:00,13.9425,82.9100
2025-09-11 11:24:00,13.9225,82.8875
2025-09-11 11:25:00,13.9025,82.9175
2025-09-11 11:26:00,13.9075,83.0125
2025-09-11 11:27:00,13.9125,82.8250
2025-09-11 11:28:00,13.8950,82.9925
2025-09-11 11:29:00,13.9025,83.0775
2025-09-11 11:30:00,13.8975,82.9500
2025-09-11 11:31:00,13.9025,83.1325
2025-09-11 11:32:00,13.9300,83.0075
2025-09-11 11:33:00,13.9175,82.9200
2025-09-11 11:34:00,13.8950,83.0150
2025-09-11 11:35:00,13.9050,82.9450
2025-09-11 11:36:00,13.9075,82.9050
2025-09-11 11:37:00,13.9100,82.9950
2025-09-11 11:38:00,13.9200,82.8600
2025-09-11 11:39:00,13.9000,82.9750
2025-09-11 11:40:00,13.9025,82.8200
2025-09-11 11:41:00,13.8900,82.9875
2025-09-11 11:42:00,13.9025,82.8350
2025-09-11 11:43:00,13.9100,82.8075
2025-09-11 11:44:00,13.8750,82.8025
2025-09-11 11:45:00,13.8925,82.9100
2025-09-11 11:46:00,13.8850,82.9450
2025-09-11 11:47:00,13.8975,82.8375
2025-09-11 11:48:00,13.9050,82.9400
2025-09-11 11:49:00,13.9025,82.9450
2025-09-11 11:50:00,13.9025,82.9475
2025-09-11 11:51:00,13.9125,82.8750
2025-09-11 11:52:00,13.9025,83.1350
2025-09-11 11:53:00,13.8850,83.0750
2025-09-11 11:54:00,13.9100,82.9650
2025-09-11 11:55:00,13.9150,82.9875
2025-09-11 11:56:00,13.9075,82.9775
2025-09-11 11:57:00,13.8950,83.0575
2025-09-11 11:58:00,13.9100,82.9850
2025-09-11 11:59:00,13.9050,83.0675
2025-09-11 12:00:00,13.8850,82.9575
2025-09-11 12:01:00,13.9150,83.0925
2025-09-11 12:02:00,13.9350,82.9750
2025-09-11 12:03:00,13.9200,82.8975
2025-09-11 12:04:00,13.9175,82.8650
2025-09-11 12:05:00,13.9175,82.8425
2025-09-11 12:06:00,13.9225,82.9625
2025-09-11 12:07:00,13.9350,82.8050
2025-09-11 12:08:00,13.9250,82.8975
2025-09-11 12:09:00,13.9125,82.7125
2025-09-11 12:10:00,13.9175,82.9500
2025-09-11 12:11:00,13.8975,83.0550
2025-09-11 12:12:00,13.9225,82.9275
2025-09-11 12:13:00,13.9175,83.1150
2025-09-11 12:14:00,13.9325,82.9725
2025-09-11 12:15:00,13.9425,82.7875
2025-09-11 12:16:00,13.9125,82.6575
2025-09-11 12:17:00,13.9425,82.8250
2025-09-11 12:18:00,13.9250,82.6875
2025-09-11 12:19:00,13.9050,82.8750
2025-09-11 12:20:00,13.9225,82.8150
2025-09-11 12:21:00,13.9150,82.7000
2025-09-11 12:22:00,13.9225,82.6275
2025-09-11 12:23:00,13.9200,82.7925
2025-09-11 12:24:00,13.9350,82.6725
2025-09-11 12:25:00,13.9500,82.5925
2025-09-11 12:26:00,13.9300,82.5925
2025-09-11 12:27:00,13.9125,82.5950
2025-09-11 12:28:00,13.9000,82.5625
2025-09-11 12:29:00,13.9025,82.5250
2025-09-11 12:30:00,13.8850,82.5250
