Bat_ID	DateTime	NumberDate	Temperature	AmbientT	deltaT	DateType	Days_From_Anchor	Day_Number	ExperimentDay	Serial Number	Logger Name	Bat Pittag	Injection_Used	Calibration	Group	Date Attached	Date Removed	BUTT Status	Treatment	Innoculation Date	Boost Date	Trim Date	Logger location	Notes	Filename	Attachment_Date	Removal_Date
64	2025-05-20T10:20:00Z	1747736400	35.215537525354975	24.594	10.621537525354974	Pre	-5.569444444444445	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T10:30:00Z	1747737000	33.68923732251521	24.594	9.09523732251521	Pre	-5.5625	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T10:40:00Z	1747737600	32.67170385395538	25.594	7.077703853955377	Pre	-5.555555555555555	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T10:50:00Z	1747738200	34.198004056795135	25.594	8.604004056795134	Pre	-5.548611111111111	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T11:00:00Z	1747738800	35.215537525354975	26.593	8.622537525354975	Pre	-5.541666666666667	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T11:10:00Z	1747739400	34.70677079107505	26.593	8.113770791075051	Pre	-5.534722222222222	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T11:20:00Z	1747740000	33.68923732251521	26.593	7.096237322515211	Pre	-5.527777777777778	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T11:30:00Z	1747740600	34.198004056795135	26.094	8.104004056795134	Pre	-5.520833333333333	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T11:40:00Z	1747741200	33.68923732251521	26.593	7.096237322515211	Pre	-5.513888888888889	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T11:50:00Z	1747741800	33.1804705882353	27.093	6.087470588235302	Pre	-5.506944444444445	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T12:00:00Z	1747742400	33.1804705882353	26.094	7.086470588235301	Pre	-5.5	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T12:10:00Z	1747743000	32.162937119675455	25.594	6.568937119675454	Pre	-5.493055555555555	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T12:20:00Z	1747743600	31.654170385395542	25.594	6.060170385395541	Pre	-5.486111111111111	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T12:30:00Z	1747744200	31.145403651115622	26.094	5.051403651115621	Pre	-5.479166666666667	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T12:40:00Z	1747744800	32.162937119675455	26.593	5.569937119675455	Pre	-5.472222222222222	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T12:50:00Z	1747745400	31.654170385395542	26.593	5.061170385395542	Pre	-5.465277777777778	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T13:00:00Z	1747746000	31.654170385395542	27.093	4.561170385395542	Pre	-5.458333333333333	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T13:10:00Z	1747746600	31.145403651115622	27.593	3.552403651115622	Pre	-5.451388888888889	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T13:20:00Z	1747747200	30.636636916835702	27.093	3.543636916835702	Pre	-5.444444444444445	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T13:30:00Z	1747747800	30.636636916835702	26.593	4.043636916835702	Pre	-5.4375	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T13:40:00Z	1747748400	30.127870182555785	26.593	3.5348701825557853	Pre	-5.430555555555555	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T13:50:00Z	1747749000	30.127870182555785	26.593	3.5348701825557853	Pre	-5.423611111111111	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T14:00:00Z	1747749600	30.127870182555785	27.093	3.0348701825557853	Pre	-5.416666666666667	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T14:10:00Z	1747750200	30.127870182555785	27.593	2.5348701825557853	Pre	-5.409722222222222	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T14:20:00Z	1747750800	30.127870182555785	28.592	1.5358701825557866	Pre	-5.402777777777778	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T14:30:00Z	1747751400	30.127870182555785	28.092	2.0358701825557866	Pre	-5.395833333333333	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T14:40:00Z	1747752000	30.127870182555785	28.092	2.0358701825557866	Pre	-5.388888888888889	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T14:50:00Z	1747752600	30.636636916835702	27.593	3.043636916835702	Pre	-5.381944444444445	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T15:00:00Z	1747753200	30.636636916835702	27.593	3.043636916835702	Pre	-5.375	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T15:10:00Z	1747753800	30.636636916835702	26.593	4.043636916835702	Pre	-5.368055555555555	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T15:20:00Z	1747754400	30.636636916835702	26.593	4.043636916835702	Pre	-5.361111111111111	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T15:30:00Z	1747755000	30.636636916835702	27.093	3.543636916835702	Pre	-5.354166666666667	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T15:40:00Z	1747755600	30.636636916835702	27.093	3.543636916835702	Pre	-5.347222222222222	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T15:50:00Z	1747756200	30.127870182555785	27.593	2.5348701825557853	Pre	-5.340277777777778	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T16:00:00Z	1747756800	30.127870182555785	27.593	2.5348701825557853	Pre	-5.333333333333333	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T16:10:00Z	1747757400	29.619103448275865	27.093	2.5261034482758653	Pre	-5.326388888888889	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T16:20:00Z	1747758000	29.619103448275865	26.094	3.525103448275864	Pre	-5.319444444444445	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T16:30:00Z	1747758600	29.11033671399595	26.593	2.517336713995949	Pre	-5.3125	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T16:40:00Z	1747759200	29.11033671399595	26.094	3.0163367139959476	Pre	-5.305555555555555	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T16:50:00Z	1747759800	29.11033671399595	26.094	3.0163367139959476	Pre	-5.298611111111111	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T17:00:00Z	1747760400	29.11033671399595	25.594	3.5163367139959476	Pre	-5.291666666666667	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T17:10:00Z	1747761000	28.60156997971603	25.594	3.0075699797160276	Pre	-5.284722222222222	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T17:20:00Z	1747761600	28.60156997971603	24.594	4.007569979716028	Pre	-5.277777777777778	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T17:30:00Z	1747762200	28.09280324543611	24.094	3.9988032454361075	Pre	-5.270833333333333	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T17:40:00Z	1747762800	28.09280324543611	24.094	3.9988032454361075	Pre	-5.263888888888889	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T17:50:00Z	1747763400	28.09280324543611	24.094	3.9988032454361075	Pre	-5.256944444444445	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T18:00:00Z	1747764000	29.11033671399595	24.094	5.016336713995948	Pre	-5.25	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T18:10:00Z	1747764600	30.127870182555785	24.094	6.033870182555784	Pre	-5.243055555555555	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T18:20:00Z	1747765200	31.145403651115622	24.594	6.551403651115621	Pre	-5.236111111111111	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T18:30:00Z	1747765800	30.636636916835702	24.094	6.542636916835701	Pre	-5.229166666666667	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T18:40:00Z	1747766400	29.619103448275865	24.094	5.525103448275864	Pre	-5.222222222222222	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T18:50:00Z	1747767000	29.619103448275865	23.594	6.025103448275864	Pre	-5.215277777777778	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T19:00:00Z	1747767600	30.636636916835702	23.594	7.042636916835701	Pre	-5.208333333333333	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T19:10:00Z	1747768200	30.127870182555785	22.593	7.534870182555785	Pre	-5.201388888888889	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T19:20:00Z	1747768800	29.619103448275865	21.592	8.027103448275867	Pre	-5.194444444444445	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T19:30:00Z	1747769400	32.162937119675455	21.592	10.570937119675456	Pre	-5.1875	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T19:40:00Z	1747770000	31.145403651115622	21.592	9.553403651115623	Pre	-5.180555555555555	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T19:50:00Z	1747770600	35.724304259634884	21.092	14.632304259634886	Pre	-5.173611111111111	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T20:00:00Z	1747771200	30.636636916835702	20.591	10.0456369168357	Pre	-5.166666666666667	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T20:10:00Z	1747771800	29.619103448275865	20.591	9.028103448275864	Pre	-5.159722222222222	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T20:20:00Z	1747772400	30.127870182555785	20.591	9.536870182555784	Pre	-5.152777777777778	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T20:30:00Z	1747773000	30.127870182555785	20.091	10.036870182555784	Pre	-5.145833333333333	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T20:40:00Z	1747773600	28.09280324543611	20.591	7.501803245436108	Pre	-5.138888888888889	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T20:50:00Z	1747774200	29.11033671399595	20.591	8.519336713995948	Pre	-5.131944444444445	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T21:00:00Z	1747774800	27.58403651115619	20.591	6.993036511156188	Pre	-5.125	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T21:10:00Z	1747775400	30.636636916835702	20.591	10.0456369168357	Pre	-5.118055555555555	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T21:20:00Z	1747776000	30.636636916835702	20.591	10.0456369168357	Pre	-5.111111111111111	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
64	2025-05-20T21:30:00Z	1747776600	29.619103448275865	20.591	9.028103448275864	Pre	-5.104166666666667	-6	D-6	2D00000081244E41	C1	IE36054	Initial	1	3	2025-05-20T00:00:00Z	2025-06-12T00:00:00Z	Downloaded	Cold	2025-05-26T00:00:00Z	2025-06-16T00:00:00Z	2025-06-11T00:00:00Z	NA	NA	MOCO_Band64.1.csv	1747699200	1749686400
