DateTime	Unit	Value	NumberDate
2025-05-17T16:20:00Z	C	29.091	1747498800
2025-05-17T16:30:00Z	C	29.091	1747499400
2025-05-17T16:40:00Z	C	29.591	1747500000
2025-05-17T16:50:00Z	C	29.591	1747500600
2025-05-17T17:00:00Z	C	29.591	1747501200
2025-05-17T17:10:00Z	C	29.091	1747501800
2025-05-17T17:20:00Z	C	29.091	1747502400
2025-05-17T17:30:00Z	C	29.091	1747503000
2025-05-17T17:40:00Z	C	28.592	1747503600
2025-05-17T17:50:00Z	C	28.592	1747504200
2025-05-17T18:00:00Z	C	28.592	1747504800
2025-05-17T18:10:00Z	C	28.092	1747505400
2025-05-17T18:20:00Z	C	28.092	1747506000
2025-05-17T18:30:00Z	C	27.593	1747506600
2025-05-17T18:40:00Z	C	27.093	1747507200
2025-05-17T18:50:00Z	C	27.093	1747507800
2025-05-17T19:00:00Z	C	26.593	1747508400
2025-05-17T19:10:00Z	C	26.094	1747509000
2025-05-17T19:20:00Z	C	25.594	1747509600
2025-05-17T19:30:00Z	C	25.594	1747510200
2025-05-17T19:40:00Z	C	25.594	1747510800
2025-05-17T19:50:00Z	C	25.094	1747511400
2025-05-17T20:00:00Z	C	25.094	1747512000
2025-05-17T20:10:00Z	C	25.094	1747512600
2025-05-17T20:20:00Z	C	24.594	1747513200
2025-05-17T20:30:00Z	C	24.594	1747513800
2025-05-17T20:40:00Z	C	24.594	1747514400
2025-05-17T20:50:00Z	C	24.594	1747515000
2025-05-17T21:00:00Z	C	24.594	1747515600
2025-05-17T21:10:00Z	C	24.094	1747516200
2025-05-17T21:20:00Z	C	24.094	1747516800
2025-05-17T21:30:00Z	C	24.094	1747517400
2025-05-17T21:40:00Z	C	23.594	1747518000
2025-05-17T21:50:00Z	C	23.594	1747518600
2025-05-17T22:00:00Z	C	23.594	1747519200
2025-05-17T22:10:00Z	C	23.594	1747519800
2025-05-17T22:20:00Z	C	23.594	1747520400
2025-05-17T22:30:00Z	C	23.093	1747521000
2025-05-17T22:40:00Z	C	23.093	1747521600
2025-05-17T22:50:00Z	C	23.093	1747522200
2025-05-17T23:00:00Z	C	23.093	1747522800
2025-05-17T23:10:00Z	C	23.093	1747523400
2025-05-17T23:20:00Z	C	22.593	1747524000
2025-05-17T23:30:00Z	C	23.093	1747524600
2025-05-17T23:40:00Z	C	23.093	1747525200
2025-05-17T23:50:00Z	C	22.593	1747525800
2025-05-18T00:00:00Z	C	22.593	1747526400
2025-05-18T00:10:00Z	C	22.093	1747527000
2025-05-18T00:20:00Z	C	22.593	1747527600
2025-05-18T00:30:00Z	C	22.593	1747528200
2025-05-18T00:40:00Z	C	22.593	1747528800
2025-05-18T00:50:00Z	C	22.093	1747529400
2025-05-18T01:00:00Z	C	22.093	1747530000
2025-05-18T01:10:00Z	C	22.093	1747530600
2025-05-18T01:20:00Z	C	22.093	1747531200
2025-05-18T01:30:00Z	C	22.093	1747531800
2025-05-18T01:40:00Z	C	22.093	1747532400
2025-05-18T01:50:00Z	C	22.093	1747533000
2025-05-18T02:00:00Z	C	22.093	1747533600
2025-05-18T02:10:00Z	C	22.093	1747534200
2025-05-18T02:20:00Z	C	22.093	1747534800
2025-05-18T02:30:00Z	C	22.093	1747535400
2025-05-18T02:40:00Z	C	22.093	1747536000
2025-05-18T02:50:00Z	C	22.593	1747536600
2025-05-18T03:00:00Z	C	22.593	1747537200
2025-05-18T03:10:00Z	C	22.593	1747537800
2025-05-18T03:20:00Z	C	22.593	1747538400
2025-05-18T03:30:00Z	C	22.593	1747539000
2025-05-18T03:40:00Z	C	22.593	1747539600
2025-05-18T03:50:00Z	C	22.593	1747540200
2025-05-18T04:00:00Z	C	22.593	1747540800
2025-05-18T04:10:00Z	C	22.593	1747541400
2025-05-18T04:20:00Z	C	22.593	1747542000
2025-05-18T04:30:00Z	C	22.093	1747542600
2025-05-18T04:40:00Z	C	22.093	1747543200
2025-05-18T04:50:00Z	C	22.093	1747543800
2025-05-18T05:00:00Z	C	22.093	1747544400
2025-05-18T05:10:00Z	C	22.093	1747545000
2025-05-18T05:20:00Z	C	22.093	1747545600
2025-05-18T05:30:00Z	C	22.093	1747546200
2025-05-18T05:40:00Z	C	21.592	1747546800
2025-05-18T05:50:00Z	C	21.592	1747547400
2025-05-18T06:00:00Z	C	21.592	1747548000
2025-05-18T06:10:00Z	C	21.592	1747548600
2025-05-18T06:20:00Z	C	21.592	1747549200
2025-05-18T06:30:00Z	C	21.592	1747549800
2025-05-18T06:40:00Z	C	21.592	1747550400
2025-05-18T06:50:00Z	C	21.592	1747551000
2025-05-18T07:00:00Z	C	21.592	1747551600
2025-05-18T07:10:00Z	C	21.592	1747552200
2025-05-18T07:20:00Z	C	22.093	1747552800
2025-05-18T07:30:00Z	C	23.594	1747553400
2025-05-18T07:40:00Z	C	24.594	1747554000
2025-05-18T07:50:00Z	C	25.094	1747554600
2025-05-18T08:00:00Z	C	26.094	1747555200
2025-05-18T08:10:00Z	C	26.593	1747555800
2025-05-18T08:20:00Z	C	26.094	1747556400
2025-05-18T08:30:00Z	C	28.092	1747557000
2025-05-18T08:40:00Z	C	29.091	1747557600
2025-05-18T08:50:00Z	C	27.093	1747558200
2025-05-18T09:00:00Z	C	28.092	1747558800
2025-05-18T09:10:00Z	C	28.592	1747559400
2025-05-18T09:20:00Z	C	29.091	1747560000
2025-05-18T09:30:00Z	C	27.093	1747560600
2025-05-18T09:40:00Z	C	27.093	1747561200
2025-05-18T09:50:00Z	C	27.093	1747561800
2025-05-18T10:00:00Z	C	27.093	1747562400
2025-05-18T10:10:00Z	C	27.093	1747563000
2025-05-18T10:20:00Z	C	27.093	1747563600
2025-05-18T10:30:00Z	C	27.593	1747564200
2025-05-18T10:40:00Z	C	28.092	1747564800
2025-05-18T10:50:00Z	C	28.092	1747565400
2025-05-18T11:00:00Z	C	28.092	1747566000
2025-05-18T11:10:00Z	C	28.092	1747566600
2025-05-18T11:20:00Z	C	28.592	1747567200
2025-05-18T11:30:00Z	C	28.592	1747567800
2025-05-18T11:40:00Z	C	29.091	1747568400
2025-05-18T11:50:00Z	C	28.592	1747569000
2025-05-18T12:00:00Z	C	28.592	1747569600
2025-05-18T12:10:00Z	C	29.091	1747570200
2025-05-18T12:20:00Z	C	29.591	1747570800
2025-05-18T12:30:00Z	C	29.591	1747571400
2025-05-18T12:40:00Z	C	29.091	1747572000
2025-05-18T12:50:00Z	C	29.591	1747572600
2025-05-18T13:00:00Z	C	29.591	1747573200
2025-05-18T13:10:00Z	C	30.09	1747573800
2025-05-18T13:20:00Z	C	29.091	1747574400
2025-05-18T13:30:00Z	C	29.591	1747575000
2025-05-18T13:40:00Z	C	29.591	1747575600
2025-05-18T13:50:00Z	C	30.09	1747576200
2025-05-18T14:00:00Z	C	29.591	1747576800
2025-05-18T14:10:00Z	C	30.09	1747577400
2025-05-18T14:20:00Z	C	30.09	1747578000
2025-05-18T14:30:00Z	C	29.591	1747578600
2025-05-18T14:40:00Z	C	30.09	1747579200
2025-05-18T14:50:00Z	C	30.09	1747579800
2025-05-18T15:00:00Z	C	30.09	1747580400
2025-05-18T15:10:00Z	C	30.09	1747581000
2025-05-18T15:20:00Z	C	30.09	1747581600
2025-05-18T15:30:00Z	C	30.09	1747582200
2025-05-18T15:40:00Z	C	29.591	1747582800
2025-05-18T15:50:00Z	C	30.09	1747583400
2025-05-18T16:00:00Z	C	30.09	1747584000
2025-05-18T16:10:00Z	C	30.09	1747584600
2025-05-18T16:20:00Z	C	30.09	1747585200
2025-05-18T16:30:00Z	C	30.09	1747585800
2025-05-18T16:40:00Z	C	29.591	1747586400
2025-05-18T16:50:00Z	C	30.09	1747587000
2025-05-18T17:00:00Z	C	30.09	1747587600
2025-05-18T17:10:00Z	C	30.09	1747588200
2025-05-18T17:20:00Z	C	29.591	1747588800
2025-05-18T17:30:00Z	C	29.591	1747589400
2025-05-18T17:40:00Z	C	29.591	1747590000
2025-05-18T17:50:00Z	C	29.091	1747590600
2025-05-18T18:00:00Z	C	29.091	1747591200
2025-05-18T18:10:00Z	C	28.592	1747591800
2025-05-18T18:20:00Z	C	28.592	1747592400
2025-05-18T18:30:00Z	C	28.592	1747593000
2025-05-18T18:40:00Z	C	28.092	1747593600
2025-05-18T18:50:00Z	C	27.593	1747594200
2025-05-18T19:00:00Z	C	27.093	1747594800
2025-05-18T19:10:00Z	C	26.593	1747595400
2025-05-18T19:20:00Z	C	26.593	1747596000
2025-05-18T19:30:00Z	C	26.094	1747596600
2025-05-18T19:40:00Z	C	26.094	1747597200
2025-05-18T19:50:00Z	C	26.094	1747597800
2025-05-18T20:00:00Z	C	25.594	1747598400
2025-05-18T20:10:00Z	C	25.594	1747599000
2025-05-18T20:20:00Z	C	25.094	1747599600
2025-05-18T20:30:00Z	C	24.594	1747600200
2025-05-18T20:40:00Z	C	24.594	1747600800
2025-05-18T20:50:00Z	C	25.094	1747601400
2025-05-18T21:00:00Z	C	24.594	1747602000
2025-05-18T21:10:00Z	C	24.594	1747602600
2025-05-18T21:20:00Z	C	24.594	1747603200
2025-05-18T21:30:00Z	C	24.094	1747603800
2025-05-18T21:40:00Z	C	23.594	1747604400
2025-05-18T21:50:00Z	C	23.594	1747605000
2025-05-18T22:00:00Z	C	23.093	1747605600
2025-05-18T22:10:00Z	C	23.093	1747606200
2025-05-18T22:20:00Z	C	23.093	1747606800
2025-05-18T22:30:00Z	C	23.093	1747607400
2025-05-18T22:40:00Z	C	22.593	1747608000
2025-05-18T22:50:00Z	C	22.593	1747608600
2025-05-18T23:00:00Z	C	23.093	1747609200
2025-05-18T23:10:00Z	C	22.593	1747609800
2025-05-18T23:20:00Z	C	22.593	1747610400
2025-05-18T23:30:00Z	C	22.593	1747611000
2025-05-18T23:40:00Z	C	22.093	1747611600
2025-05-18T23:50:00Z	C	22.093	1747612200
2025-05-19T00:00:00Z	C	22.093	1747612800
2025-05-19T00:10:00Z	C	22.593	1747613400
2025-05-19T00:20:00Z	C	22.093	1747614000
2025-05-19T00:30:00Z	C	22.593	1747614600
2025-05-19T00:40:00Z	C	22.093	1747615200
2025-05-19T00:50:00Z	C	22.093	1747615800
2025-05-19T01:00:00Z	C	22.093	1747616400
2025-05-19T01:10:00Z	C	21.592	1747617000
2025-05-19T01:20:00Z	C	22.093	1747617600
2025-05-19T01:30:00Z	C	22.093	1747618200
2025-05-19T01:40:00Z	C	22.093	1747618800
2025-05-19T01:50:00Z	C	21.592	1747619400
2025-05-19T02:00:00Z	C	22.093	1747620000
2025-05-19T02:10:00Z	C	22.093	1747620600
2025-05-19T02:20:00Z	C	22.093	1747621200
2025-05-19T02:30:00Z	C	22.093	1747621800
2025-05-19T02:40:00Z	C	22.093	1747622400
2025-05-19T02:50:00Z	C	22.093	1747623000
2025-05-19T03:00:00Z	C	22.093	1747623600
2025-05-19T03:10:00Z	C	22.093	1747624200
2025-05-19T03:20:00Z	C	21.592	1747624800
2025-05-19T03:30:00Z	C	21.592	1747625400
2025-05-19T03:40:00Z	C	21.592	1747626000
2025-05-19T03:50:00Z	C	21.592	1747626600
2025-05-19T04:00:00Z	C	21.092	1747627200
2025-05-19T04:10:00Z	C	21.092	1747627800
2025-05-19T04:20:00Z	C	21.092	1747628400
2025-05-19T04:30:00Z	C	21.092	1747629000
2025-05-19T04:40:00Z	C	21.092	1747629600
2025-05-19T04:50:00Z	C	21.092	1747630200
2025-05-19T05:00:00Z	C	21.092	1747630800
2025-05-19T05:10:00Z	C	20.591	1747631400
2025-05-19T05:20:00Z	C	20.591	1747632000
2025-05-19T05:30:00Z	C	20.091	1747632600
2025-05-19T05:40:00Z	C	20.591	1747633200
2025-05-19T05:50:00Z	C	20.591	1747633800
2025-05-19T06:00:00Z	C	20.591	1747634400
2025-05-19T06:10:00Z	C	20.091	1747635000
2025-05-19T06:20:00Z	C	20.091	1747635600
2025-05-19T06:30:00Z	C	20.091	1747636200
2025-05-19T06:40:00Z	C	20.591	1747636800
2025-05-19T06:50:00Z	C	20.591	1747637400
2025-05-19T07:00:00Z	C	20.091	1747638000
2025-05-19T07:10:00Z	C	20.591	1747638600
2025-05-19T07:20:00Z	C	21.092	1747639200
2025-05-19T07:30:00Z	C	22.593	1747639800
2025-05-19T07:40:00Z	C	24.594	1747640400
2025-05-19T07:50:00Z	C	25.594	1747641000
2025-05-19T08:00:00Z	C	27.593	1747641600
2025-05-19T08:10:00Z	C	28.092	1747642200
2025-05-19T08:20:00Z	C	27.093	1747642800
2025-05-19T08:30:00Z	C	29.091	1747643400
2025-05-19T08:40:00Z	C	29.591	1747644000
2025-05-19T08:50:00Z	C	27.593	1747644600
2025-05-19T09:00:00Z	C	28.592	1747645200
2025-05-19T09:10:00Z	C	31.089	1747645800
2025-05-19T09:20:00Z	C	31.588	1747646400
2025-05-19T09:30:00Z	C	29.091	1747647000
2025-05-19T09:40:00Z	C	28.092	1747647600
2025-05-19T09:50:00Z	C	28.092	1747648200
2025-05-19T10:00:00Z	C	28.592	1747648800
2025-05-19T10:10:00Z	C	28.592	1747649400
2025-05-19T10:20:00Z	C	28.592	1747650000
2025-05-19T10:30:00Z	C	28.592	1747650600
2025-05-19T10:40:00Z	C	28.592	1747651200
2025-05-19T10:50:00Z	C	28.592	1747651800
2025-05-19T11:00:00Z	C	29.091	1747652400
2025-05-19T11:10:00Z	C	29.091	1747653000
2025-05-19T11:20:00Z	C	29.091	1747653600
2025-05-19T11:30:00Z	C	29.091	1747654200
2025-05-19T11:40:00Z	C	29.591	1747654800
2025-05-19T11:50:00Z	C	29.591	1747655400
2025-05-19T12:00:00Z	C	29.591	1747656000
2025-05-19T12:10:00Z	C	29.591	1747656600
2025-05-19T12:20:00Z	C	29.591	1747657200
2025-05-19T12:30:00Z	C	29.591	1747657800
2025-05-19T12:40:00Z	C	29.591	1747658400
2025-05-19T12:50:00Z	C	30.09	1747659000
2025-05-19T13:00:00Z	C	30.09	1747659600
2025-05-19T13:10:00Z	C	29.591	1747660200
2025-05-19T13:20:00Z	C	30.09	1747660800
2025-05-19T13:30:00Z	C	30.09	1747661400
2025-05-19T13:40:00Z	C	30.09	1747662000
2025-05-19T13:50:00Z	C	30.09	1747662600
2025-05-19T14:00:00Z	C	30.09	1747663200
2025-05-19T14:10:00Z	C	30.09	1747663800
2025-05-19T14:20:00Z	C	30.09	1747664400
2025-05-19T14:30:00Z	C	30.589	1747665000
2025-05-19T14:40:00Z	C	30.589	1747665600
2025-05-19T14:50:00Z	C	30.09	1747666200
2025-05-19T15:00:00Z	C	30.589	1747666800
2025-05-19T15:10:00Z	C	30.589	1747667400
2025-05-19T15:20:00Z	C	30.09	1747668000
2025-05-19T15:30:00Z	C	30.589	1747668600
2025-05-19T15:40:00Z	C	30.589	1747669200
2025-05-19T15:50:00Z	C	30.589	1747669800
2025-05-19T16:00:00Z	C	30.589	1747670400
2025-05-19T16:10:00Z	C	30.589	1747671000
2025-05-19T16:20:00Z	C	30.09	1747671600
2025-05-19T16:30:00Z	C	30.09	1747672200
2025-05-19T16:40:00Z	C	30.09	1747672800
2025-05-19T16:50:00Z	C	30.589	1747673400
2025-05-19T17:00:00Z	C	30.09	1747674000
2025-05-19T17:10:00Z	C	30.09	1747674600
2025-05-19T17:20:00Z	C	30.09	1747675200
2025-05-19T17:30:00Z	C	30.09	1747675800
2025-05-19T17:40:00Z	C	29.591	1747676400
2025-05-19T17:50:00Z	C	29.091	1747677000
2025-05-19T18:00:00Z	C	29.091	1747677600
2025-05-19T18:10:00Z	C	28.592	1747678200
2025-05-19T18:20:00Z	C	28.092	1747678800
2025-05-19T18:30:00Z	C	27.593	1747679400
2025-05-19T18:40:00Z	C	27.093	1747680000
2025-05-19T18:50:00Z	C	27.093	1747680600
2025-05-19T19:00:00Z	C	26.593	1747681200
2025-05-19T19:10:00Z	C	26.593	1747681800
2025-05-19T19:20:00Z	C	26.094	1747682400
2025-05-19T19:30:00Z	C	26.094	1747683000
2025-05-19T19:40:00Z	C	26.094	1747683600
2025-05-19T19:50:00Z	C	26.094	1747684200
2025-05-19T20:00:00Z	C	25.094	1747684800
2025-05-19T20:10:00Z	C	25.094	1747685400
2025-05-19T20:20:00Z	C	24.594	1747686000
2025-05-19T20:30:00Z	C	24.594	1747686600
2025-05-19T20:40:00Z	C	24.594	1747687200
2025-05-19T20:50:00Z	C	24.594	1747687800
2025-05-19T21:00:00Z	C	25.094	1747688400
2025-05-19T21:10:00Z	C	25.094	1747689000
2025-05-19T21:20:00Z	C	24.594	1747689600
2025-05-19T21:30:00Z	C	24.594	1747690200
2025-05-19T21:40:00Z	C	24.594	1747690800
2025-05-19T21:50:00Z	C	24.594	1747691400
2025-05-19T22:00:00Z	C	24.094	1747692000
2025-05-19T22:10:00Z	C	24.094	1747692600
2025-05-19T22:20:00Z	C	24.094	1747693200
2025-05-19T22:30:00Z	C	24.094	1747693800
2025-05-19T22:40:00Z	C	24.094	1747694400
2025-05-19T22:50:00Z	C	23.093	1747695000
2025-05-19T23:00:00Z	C	23.093	1747695600
2025-05-19T23:10:00Z	C	23.093	1747696200
2025-05-19T23:20:00Z	C	23.093	1747696800
2025-05-19T23:30:00Z	C	22.593	1747697400
2025-05-19T23:40:00Z	C	22.593	1747698000
2025-05-19T23:50:00Z	C	22.593	1747698600
2025-05-20T00:00:00Z	C	22.593	1747699200
2025-05-20T00:10:00Z	C	22.593	1747699800
2025-05-20T00:20:00Z	C	22.093	1747700400
2025-05-20T00:30:00Z	C	22.593	1747701000
2025-05-20T00:40:00Z	C	22.593	1747701600
2025-05-20T00:50:00Z	C	22.593	1747702200
2025-05-20T01:00:00Z	C	22.593	1747702800
2025-05-20T01:10:00Z	C	22.593	1747703400
2025-05-20T01:20:00Z	C	22.093	1747704000
2025-05-20T01:30:00Z	C	22.093	1747704600
2025-05-20T01:40:00Z	C	22.593	1747705200
2025-05-20T01:50:00Z	C	22.093	1747705800
2025-05-20T02:00:00Z	C	22.093	1747706400
2025-05-20T02:10:00Z	C	22.093	1747707000
2025-05-20T02:20:00Z	C	22.093	1747707600
2025-05-20T02:30:00Z	C	22.093	1747708200
2025-05-20T02:40:00Z	C	22.093	1747708800
2025-05-20T02:50:00Z	C	22.593	1747709400
2025-05-20T03:00:00Z	C	22.593	1747710000
2025-05-20T03:10:00Z	C	22.593	1747710600
2025-05-20T03:20:00Z	C	22.593	1747711200
2025-05-20T03:30:00Z	C	22.593	1747711800
2025-05-20T03:40:00Z	C	22.593	1747712400
2025-05-20T03:50:00Z	C	22.593	1747713000
2025-05-20T04:00:00Z	C	22.593	1747713600
2025-05-20T04:10:00Z	C	22.593	1747714200
2025-05-20T04:20:00Z	C	22.593	1747714800
2025-05-20T04:30:00Z	C	22.593	1747715400
2025-05-20T04:40:00Z	C	22.593	1747716000
2025-05-20T04:50:00Z	C	22.593	1747716600
2025-05-20T05:00:00Z	C	22.593	1747717200
2025-05-20T05:10:00Z	C	22.593	1747717800
2025-05-20T05:20:00Z	C	22.593	1747718400
2025-05-20T05:30:00Z	C	22.093	1747719000
2025-05-20T05:40:00Z	C	22.093	1747719600
2025-05-20T05:50:00Z	C	22.093	1747720200
2025-05-20T06:00:00Z	C	22.093	1747720800
2025-05-20T06:10:00Z	C	22.093	1747721400
2025-05-20T06:20:00Z	C	21.592	1747722000
2025-05-20T06:30:00Z	C	21.592	1747722600
2025-05-20T06:40:00Z	C	21.592	1747723200
2025-05-20T06:50:00Z	C	21.592	1747723800
2025-05-20T07:00:00Z	C	21.592	1747724400
2025-05-20T07:10:00Z	C	22.093	1747725000
2025-05-20T07:20:00Z	C	22.093	1747725600
2025-05-20T07:30:00Z	C	22.093	1747726200
2025-05-20T07:40:00Z	C	22.093	1747726800
2025-05-20T07:50:00Z	C	22.593	1747727400
2025-05-20T08:00:00Z	C	22.093	1747728000
2025-05-20T08:10:00Z	C	22.093	1747728600
