Bat_ID	DateTime	Temperature	AmbientT	deltaT	NumberDate	DateType	Days_From_Anchor	Day_Number	ExperimentDay	Bat Pittag	Group	Treatment	Innoculation Date	Boost Date
16	2025-06-03T16:10:00Z	31.570890339548207	22.093	9.477890339548207	1748967000	Baseline	19.67361111111111	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T16:20:00Z	32.570780406706426	22.093	10.477780406706426	1748967600	Baseline	19.680555555555557	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T16:30:00Z	33.070725440285536	22.093	10.977725440285536	1748968200	Baseline	19.6875	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T16:40:00Z	33.070725440285536	22.593	10.477725440285536	1748968800	Baseline	19.694444444444443	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T16:50:00Z	31.570890339548207	23.093	8.477890339548207	1748969400	Baseline	19.70138888888889	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T17:00:00Z	32.570780406706426	22.593	9.977780406706426	1748970000	Baseline	19.708333333333332	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T17:10:00Z	31.570890339548207	22.593	8.977890339548207	1748970600	Baseline	19.71527777777778	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T17:20:00Z	29.071165171652652	23.093	5.978165171652652	1748971200	Baseline	19.72222222222222	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T17:30:00Z	29.071165171652652	23.093	5.978165171652652	1748971800	Baseline	19.729166666666668	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T17:40:00Z	30.071055238810874	23.093	6.9780552388108745	1748972400	Baseline	19.73611111111111	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T17:50:00Z	31.570890339548207	23.093	8.477890339548207	1748973000	Baseline	19.743055555555557	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T18:00:00Z	30.571000272389984	23.093	7.478000272389984	1748973600	Baseline	19.75	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T18:10:00Z	30.071055238810874	23.093	6.9780552388108745	1748974200	Baseline	19.756944444444443	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T18:20:00Z	31.070945305969097	23.093	7.977945305969097	1748974800	Baseline	19.76388888888889	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T18:30:00Z	29.071165171652652	23.093	5.978165171652652	1748975400	Baseline	19.770833333333332	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T18:40:00Z	28.071275104494433	23.594	4.4772751044944314	1748976000	Baseline	19.77777777777778	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T18:50:00Z	28.071275104494433	23.093	4.978275104494433	1748976600	Baseline	19.78472222222222	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T19:00:00Z	29.57111020523176	22.593	6.978110205231761	1748977200	Baseline	19.791666666666668	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T19:10:00Z	31.070945305969097	22.093	8.977945305969097	1748977800	Baseline	19.79861111111111	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T19:20:00Z	33.070725440285536	22.093	10.977725440285536	1748978400	Baseline	19.805555555555557	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T19:30:00Z	36.57034067533931	22.093	14.47734067533931	1748979000	Baseline	19.8125	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T19:40:00Z	34.070615507443755	22.093	11.977615507443755	1748979600	Baseline	19.819444444444443	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T19:50:00Z	33.570670473864645	21.592	11.978670473864646	1748980200	Baseline	19.82638888888889	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T20:00:00Z	35.57045060818109	21.592	13.978450608181092	1748980800	Baseline	19.833333333333332	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T20:10:00Z	34.070615507443755	21.592	12.478615507443756	1748981400	Baseline	19.84027777777778	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T20:20:00Z	33.570670473864645	21.592	11.978670473864646	1748982000	Baseline	19.84722222222222	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T20:30:00Z	34.070615507443755	21.592	12.478615507443756	1748982600	Baseline	19.854166666666668	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T20:40:00Z	35.07050557460198	21.592	13.478505574601982	1748983200	Baseline	19.86111111111111	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T20:50:00Z	30.071055238810874	21.592	8.479055238810876	1748983800	Baseline	19.868055555555557	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T21:00:00Z	30.071055238810874	21.592	8.479055238810876	1748984400	Baseline	19.875	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T21:10:00Z	29.57111020523176	21.592	7.979110205231763	1748985000	Baseline	19.881944444444443	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T21:20:00Z	32.570780406706426	21.092	11.478780406706427	1748985600	Baseline	19.88888888888889	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T21:30:00Z	34.070615507443755	21.092	12.978615507443756	1748986200	Baseline	19.895833333333332	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T21:40:00Z	34.570560541022864	21.092	13.478560541022865	1748986800	Baseline	19.90277777777778	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T21:50:00Z	32.070835373127316	21.092	10.978835373127318	1748987400	Baseline	19.90972222222222	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T22:00:00Z	33.070725440285536	20.591	12.479725440285534	1748988000	Baseline	19.916666666666668	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T22:10:00Z	30.071055238810874	20.591	9.480055238810873	1748988600	Baseline	19.92361111111111	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T22:20:00Z	28.571220138073542	20.591	7.980220138073541	1748989200	Baseline	19.930555555555557	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T22:30:00Z	27.571330070915323	20.591	6.980330070915322	1748989800	Baseline	19.9375	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T22:40:00Z	32.570780406706426	20.591	11.979780406706425	1748990400	Baseline	19.944444444444443	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T22:50:00Z	31.070945305969097	20.591	10.479945305969096	1748991000	Baseline	19.95138888888889	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T23:00:00Z	32.570780406706426	20.591	11.979780406706425	1748991600	Baseline	19.958333333333332	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T23:10:00Z	31.570890339548207	20.591	10.979890339548206	1748992200	Baseline	19.96527777777778	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T23:20:00Z	30.071055238810874	20.591	9.480055238810873	1748992800	Baseline	19.97222222222222	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T23:30:00Z	31.570890339548207	20.591	10.979890339548206	1748993400	Baseline	19.979166666666668	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T23:40:00Z	32.070835373127316	20.591	11.479835373127315	1748994000	Baseline	19.98611111111111	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-03T23:50:00Z	33.070725440285536	20.591	12.479725440285534	1748994600	Baseline	19.993055555555557	19	D19	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T00:00:00Z	33.070725440285536	20.591	12.479725440285534	1748995200	Secondary - 1	20	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T00:10:00Z	32.570780406706426	20.591	11.979780406706425	1748995800	Secondary - 1	20.006944444444443	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T00:20:00Z	32.570780406706426	20.591	11.979780406706425	1748996400	Secondary - 1	20.01388888888889	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T00:30:00Z	30.071055238810874	20.591	9.480055238810873	1748997000	Secondary - 1	20.020833333333332	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T00:40:00Z	28.571220138073542	20.591	7.980220138073541	1748997600	Secondary - 1	20.02777777777778	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T00:50:00Z	31.070945305969097	20.591	10.479945305969096	1748998200	Secondary - 1	20.03472222222222	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T01:00:00Z	32.570780406706426	20.591	11.979780406706425	1748998800	Secondary - 1	20.041666666666668	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T01:10:00Z	32.570780406706426	20.591	11.979780406706425	1748999400	Secondary - 1	20.04861111111111	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T01:30:00Z	32.070835373127316	20.591	11.479835373127315	1749000600	Secondary - 1	20.0625	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T01:40:00Z	32.070835373127316	20.591	11.479835373127315	1749001200	Secondary - 1	20.069444444444443	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T01:50:00Z	31.570890339548207	20.591	10.979890339548206	1749001800	Secondary - 1	20.07638888888889	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T02:00:00Z	30.071055238810874	20.591	9.480055238810873	1749002400	Secondary - 1	20.083333333333332	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T02:10:00Z	29.57111020523176	20.591	8.98011020523176	1749003000	Secondary - 1	20.09027777777778	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T02:20:00Z	30.571000272389984	20.591	9.980000272389983	1749003600	Secondary - 1	20.09722222222222	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T02:30:00Z	30.571000272389984	20.591	9.980000272389983	1749004200	Secondary - 1	20.104166666666668	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T02:40:00Z	31.070945305969097	21.092	9.978945305969098	1749004800	Secondary - 1	20.11111111111111	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T02:50:00Z	30.571000272389984	21.092	9.479000272389985	1749005400	Secondary - 1	20.118055555555557	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T03:00:00Z	29.57111020523176	21.092	8.479110205231763	1749006000	Secondary - 1	20.125	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T03:10:00Z	28.071275104494433	20.091	7.980275104494432	1749006600	Secondary - 1	20.131944444444443	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T03:20:00Z	30.071055238810874	20.091	9.980055238810873	1749007200	Secondary - 1	20.13888888888889	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T03:30:00Z	33.070725440285536	20.091	12.979725440285534	1749007800	Secondary - 1	20.145833333333332	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T03:40:00Z	33.070725440285536	20.091	12.979725440285534	1749008400	Secondary - 1	20.15277777777778	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T03:50:00Z	32.570780406706426	20.091	12.479780406706425	1749009000	Secondary - 1	20.15972222222222	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T04:00:00Z	28.071275104494433	19.59	8.481275104494433	1749009600	Secondary - 1	20.166666666666668	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T04:10:00Z	31.070945305969097	19.59	11.480945305969097	1749010200	Secondary - 1	20.17361111111111	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T04:20:00Z	30.071055238810874	19.59	10.481055238810875	1749010800	Secondary - 1	20.180555555555557	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T04:30:00Z	29.57111020523176	19.59	9.981110205231762	1749011400	Secondary - 1	20.1875	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T04:40:00Z	30.571000272389984	19.59	10.981000272389984	1749012000	Secondary - 1	20.194444444444443	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T04:50:00Z	30.071055238810874	19.59	10.481055238810875	1749012600	Secondary - 1	20.20138888888889	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T05:00:00Z	28.571220138073542	19.089	9.482220138073544	1749013200	Secondary - 1	20.208333333333332	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T05:10:00Z	31.070945305969097	19.089	11.981945305969099	1749013800	Secondary - 1	20.21527777777778	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T05:20:00Z	30.571000272389984	19.089	11.482000272389985	1749014400	Secondary - 1	20.22222222222222	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T05:30:00Z	28.071275104494433	19.089	8.982275104494434	1749015000	Secondary - 1	20.229166666666668	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T05:40:00Z	31.070945305969097	19.089	11.981945305969099	1749015600	Secondary - 1	20.23611111111111	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T05:50:00Z	32.570780406706426	19.089	13.481780406706427	1749016200	Secondary - 1	20.243055555555557	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T06:00:00Z	31.570890339548207	19.59	11.980890339548207	1749016800	Secondary - 1	20.25	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T06:10:00Z	32.070835373127316	19.089	12.981835373127318	1749017400	Secondary - 1	20.256944444444443	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T06:20:00Z	30.071055238810874	19.089	10.982055238810876	1749018000	Secondary - 1	20.26388888888889	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T06:30:00Z	29.071165171652652	19.089	9.982165171652653	1749018600	Secondary - 1	20.270833333333332	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T06:40:00Z	28.071275104494433	18.589	9.482275104494434	1749019200	Secondary - 1	20.27777777777778	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T06:50:00Z	28.071275104494433	18.589	9.482275104494434	1749019800	Secondary - 1	20.28472222222222	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T07:00:00Z	27.571330070915323	18.589	8.982330070915324	1749020400	Secondary - 1	20.291666666666668	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T07:10:00Z	28.071275104494433	19.089	8.982275104494434	1749021000	Secondary - 1	20.29861111111111	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T07:20:00Z	28.071275104494433	19.089	8.982275104494434	1749021600	Secondary - 1	20.305555555555557	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T07:30:00Z	28.571220138073542	19.59	8.981220138073542	1749022200	Secondary - 1	20.3125	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T07:40:00Z	28.071275104494433	19.59	8.481275104494433	1749022800	Secondary - 1	20.319444444444443	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T07:50:00Z	28.071275104494433	19.59	8.481275104494433	1749023400	Secondary - 1	20.32638888888889	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T08:00:00Z	25.071604903019768	19.59	5.481604903019768	1749024000	Secondary - 1	20.333333333333332	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T08:10:00Z	25.571549936598878	20.091	5.480549936598877	1749024600	Secondary - 1	20.34027777777778	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T08:20:00Z	25.571549936598878	20.591	4.980549936598877	1749025200	Secondary - 1	20.34722222222222	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T08:30:00Z	26.5714400037571	21.592	4.979440003757102	1749025800	Secondary - 1	20.354166666666668	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T08:40:00Z	27.071385037336213	22.593	4.4783850373362135	1749026400	Secondary - 1	20.36111111111111	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T08:50:00Z	27.071385037336213	24.094	2.9773850373362123	1749027000	Secondary - 1	20.368055555555557	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T09:00:00Z	27.071385037336213	24.594	2.4773850373362123	1749027600	Secondary - 1	20.375	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T09:10:00Z	26.5714400037571	25.094	1.4774400037570992	1749028200	Secondary - 1	20.381944444444443	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T09:20:00Z	26.5714400037571	26.593	-0.021559996242899615	1749028800	Secondary - 1	20.38888888888889	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T09:30:00Z	26.07149497017799	26.593	-0.5215050298220092	1749029400	Secondary - 1	20.395833333333332	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T09:40:00Z	26.07149497017799	26.094	-0.022505029822010414	1749030000	Secondary - 1	20.40277777777778	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T09:50:00Z	26.07149497017799	25.094	0.9774949701779896	1749030600	Secondary - 1	20.40972222222222	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T10:00:00Z	26.5714400037571	25.094	1.4774400037570992	1749031200	Secondary - 1	20.416666666666668	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T10:10:00Z	26.5714400037571	25.094	1.4774400037570992	1749031800	Secondary - 1	20.42361111111111	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T10:20:00Z	26.5714400037571	25.094	1.4774400037570992	1749032400	Secondary - 1	20.430555555555557	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T10:30:00Z	27.071385037336213	25.094	1.9773850373362123	1749033000	Secondary - 1	20.4375	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T10:40:00Z	27.071385037336213	25.094	1.9773850373362123	1749033600	Secondary - 1	20.444444444444443	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T10:50:00Z	27.571330070915323	25.094	2.477330070915322	1749034200	Secondary - 1	20.45138888888889	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T11:00:00Z	28.071275104494433	25.094	2.9772751044944314	1749034800	Secondary - 1	20.458333333333332	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T11:10:00Z	28.571220138073542	25.594	2.977220138073541	1749035400	Secondary - 1	20.46527777777778	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T11:20:00Z	31.070945305969097	26.094	4.976945305969096	1749036000	Secondary - 1	20.47222222222222	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T11:30:00Z	34.570560541022864	26.094	8.476560541022863	1749036600	Secondary - 1	20.479166666666668	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T11:40:00Z	33.570670473864645	26.094	7.476670473864644	1749037200	Secondary - 1	20.48611111111111	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T11:50:00Z	33.570670473864645	26.094	7.476670473864644	1749037800	Secondary - 1	20.493055555555557	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T12:00:00Z	34.570560541022864	26.593	7.977560541022864	1749038400	Secondary - 1	20.5	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T12:10:00Z	34.570560541022864	26.593	7.977560541022864	1749039000	Secondary - 1	20.506944444444443	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T12:20:00Z	34.570560541022864	27.093	7.477560541022864	1749039600	Secondary - 1	20.51388888888889	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T12:30:00Z	34.570560541022864	27.093	7.477560541022864	1749040200	Secondary - 1	20.520833333333332	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T12:40:00Z	34.070615507443755	27.093	6.977615507443755	1749040800	Secondary - 1	20.52777777777778	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T12:50:00Z	34.570560541022864	27.093	7.477560541022864	1749041400	Secondary - 1	20.53472222222222	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T13:00:00Z	34.570560541022864	27.093	7.477560541022864	1749042000	Secondary - 1	20.541666666666668	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T13:10:00Z	34.570560541022864	27.593	6.977560541022864	1749042600	Secondary - 1	20.54861111111111	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T13:20:00Z	34.070615507443755	27.593	6.477615507443755	1749043200	Secondary - 1	20.555555555555557	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T13:30:00Z	34.070615507443755	27.593	6.477615507443755	1749043800	Secondary - 1	20.5625	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T13:40:00Z	34.070615507443755	27.593	6.477615507443755	1749044400	Secondary - 1	20.569444444444443	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T13:50:00Z	33.070725440285536	27.593	5.4777254402855355	1749045000	Secondary - 1	20.57638888888889	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T14:00:00Z	33.070725440285536	27.593	5.4777254402855355	1749045600	Secondary - 1	20.583333333333332	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T14:10:00Z	32.570780406706426	27.593	4.977780406706426	1749046200	Secondary - 1	20.59027777777778	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T14:20:00Z	31.570890339548207	28.092	3.478890339548208	1749046800	Secondary - 1	20.59722222222222	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T14:30:00Z	33.070725440285536	28.092	4.978725440285537	1749047400	Secondary - 1	20.604166666666668	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
16	2025-06-04T14:40:00Z	33.070725440285536	28.092	4.978725440285537	1749048000	Secondary - 1	20.61111111111111	20	D20	IE36102	1	Sham	2025-05-15T00:00:00Z	2025-06-05T00:00:00Z
